PA_F_2,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.62%,0.0%0.07%0.64%1.83%2.19%2.95%3.77%5.99%,0.0%0.0%0.18%0.72%1.17%2.11%3.58%5.74%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.02%1.38%4.98%9.39%,0.0%0.0%0.0%0.0%0.03%0.29%0.36%0.87%,0.0%0.1%0.96%1.61%1.77%4.1%6.27%11.1%,0.0%0.0%0.0%0.0%0.0%0.0%0.05%1.17%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.92%,0.0%0.0%0.0%0.0%0.0%0.4%2.83%5.81%,3.4%6.04%9.56%11.78%17.42%21.39%29.63%42.79%
PA_F_6,0.0%0.0%0.0%0.04%0.07%0.12%0.23%0.32%1.28%,0.0%0.0%0.01%0.08%0.16%0.2%0.25%0.35%0.68%,0.0%0.13%0.54%0.71%0.79%0.9%1.16%1.63%2.82%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.68%14.05%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.07%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.05%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.09%,0.0%0.0%0.23%1.35%2.16%3.63%4.8%7.96%15.07%,0.0%0.0%0.0%0.0%0.01%0.04%0.15%0.22%0.57%,0.0%0.11%0.6%0.78%1.83%2.11%2.51%4.07%5.69%,0.0%0.0%0.0%0.0%0.0%0.02%0.23%0.79%1.71%,0.0%0.0%0.0%0.08%0.24%0.34%0.62%0.99%4.56%,4.71%5.84%6.92%8.06%8.87%9.91%11.11%12.4%17.07%,9.09%11.61%15.61%17.34%18.79%20.35%21.48%27.9%35.89%
PA_F_4,0.0%0.0%0.0%0.0%0.0%0.05%0.15%0.39%,0.0%0.0%0.37%0.47%0.6%0.84%1.01%1.53%,0.0%0.23%0.49%0.7%0.83%1.01%1.3%1.91%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.53%1.7%2.22%5.36%10.06%,0.0%0.0%0.0%0.0%0.03%0.1%0.24%1.41%,0.0%0.71%1.12%1.34%1.81%2.21%2.95%4.9%,0.0%0.0%0.0%0.0%0.0%0.0%0.1%0.73%,0.0%0.0%0.0%0.0%0.02%0.11%0.5%1.39%,2.31%4.27%5.66%7.24%8.92%11.23%12.98%19.49%,9.57%12.46%15.39%16.89%19.12%20.53%27.95%42.14%
PA_F_5,0.0%0.0%0.0%0.01%0.1%0.19%1.45%,0.0%0.0%0.15%0.21%0.36%0.53%1.65%,0.05%0.57%0.8%0.94%1.15%1.87%2.2%,0.0%0.0%0.0%0.0%0.0%0.0%7.1%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.66%1.06%2.06%8.91%,0.0%0.0%0.0%0.01%0.06%0.31%1.65%,0.04%0.64%0.79%1.01%1.35%1.91%3.17%,0.0%0.0%0.0%0.0%0.0%0.32%0.94%,0.0%0.0%0.0%0.11%0.24%1.36%1.87%,4.19%5.76%7.31%8.49%9.21%10.25%16.61%,8.87%11.2%12.6%15.61%18.14%19.42%29.47%
PA_F_1,0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%4.2%17.07%,0.0%0.0%0.0%2.9%11.47%,0.0%0.0%0.0%0.0%6.75%,0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.43%,0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.14%0.33%,0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%2.42%,0.0%0.0%0.0%0.56%7.91%,0.0%0.0%9.67%12.03%32.49%
PA_G_4,0.0%0.0%0.0%0.01%0.05%0.11%0.62%0.97%4.48%,0.3%0.45%0.64%0.84%0.97%1.27%1.4%1.97%3.79%,0.0%0.13%0.35%0.52%0.61%0.67%1.3%1.51%4.11%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%7.95%31.23%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.93%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.49%1.48%10.07%,0.0%0.0%0.64%1.01%1.63%4.74%7.46%8.48%21.24%,0.0%0.0%0.0%0.0%0.0%0.06%0.97%2.14%7.47%,0.0%0.46%0.71%1.18%2.03%2.75%4.39%6.7%12.19%,0.0%0.0%0.0%0.0%0.0%0.0%0.85%1.4%5.72%,0.0%0.0%0.0%0.0%0.0%0.0%0.01%0.04%21.85%,0.0%1.19%2.1%3.01%5.09%5.65%6.62%8.25%10.35%,6.86%10.68%14.09%16.01%17.34%18.57%24.11%31.24%59.71%
PA_G_3,0.0%0.0%0.0%0.0%0.0%0.04%0.61%1.16%,0.0%0.3%0.65%1.09%1.53%2.34%3.12%4.85%,0.0%0.0%0.22%0.42%0.7%0.91%1.78%2.6%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%7.03%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.8%,0.0%0.0%0.0%0.0%0.04%0.65%3.19%9.86%,0.0%0.0%0.0%0.01%0.46%1.52%2.44%4.71%,0.0%0.25%0.71%1.13%1.55%1.86%4.47%8.18%,0.0%0.0%0.0%0.0%0.0%0.01%0.78%2.01%,0.0%0.0%0.0%0.0%0.0%0.02%0.09%1.49%,0.0%0.0%0.0%0.46%1.82%4.23%7.13%11.45%,3.12%6.47%10.65%14.22%15.67%17.4%19.09%23.54%
PA_G_6,0.0%0.0%0.01%0.01%0.01%0.03%0.04%0.07%0.07%3.83%,0.0%0.0%0.03%0.07%0.13%0.14%0.15%0.22%0.41%0.6%,0.0%0.01%0.12%0.12%0.15%0.44%0.47%0.8%1.12%1.7%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.04%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.02%0.03%0.04%,0.0%0.29%0.4%0.7%0.73%0.9%0.99%7.12%8.61%8.69%,0.0%0.0%0.0%0.0%0.01%0.06%0.2%0.31%0.53%0.87%,0.13%0.41%0.43%0.49%1.38%2.5%2.52%3.12%5.24%23.1%,0.0%0.0%0.0%0.0%0.0%0.14%0.15%0.37%0.66%0.69%,0.0%0.0%0.0%0.0%0.0%0.0%0.03%0.16%0.65%0.99%,0.0%0.16%0.27%2.24%2.65%4.28%4.3%8.64%9.37%13.04%,1.33%3.74%3.87%6.38%7.72%14.05%14.08%19.08%25.93%33.21%
PA_G_5,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.12%0.52%,0.0%0.0%0.0%0.0%0.13%0.23%0.24%0.61%1.59%,0.0%0.0%0.16%0.34%0.52%0.56%1.27%1.38%1.6%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.15%5.53%,0.0%0.0%0.0%0.0%0.0%0.97%1.05%1.25%1.59%,0.0%0.0%0.0%0.0%0.07%0.14%0.34%0.74%0.78%,0.0%0.26%0.71%0.8%1.46%1.95%3.09%3.95%6.43%,0.0%0.0%0.0%0.0%0.0%0.0%0.16%0.6%0.62%,0.0%0.0%0.0%0.01%0.11%0.17%0.22%0.23%0.62%,0.0%2.26%3.58%5.66%6.2%6.3%6.86%8.95%14.18%,0.0%5.92%8.06%11.69%12.47%13.43%13.78%14.75%17.15%
PA_G_1,0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.31%,0.0%0.0%0.0%0.0%1.92%7.12%14.45%18.27%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.89%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%11.86%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.62%,0.0%0.0%0.0%0.0%0.0%0.59%2.3%163.68%,0.0%0.48%0.64%0.71%1.79%3.54%5.2%9.69%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%3.32%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.64%1.3%1.79%1.92%12.71%21.81%22.09%189.13%
PA_G_2,0.0%0.0%0.0%0.0%0.0%0.0%0.0%30.48%,0.0%0.0%0.5%1.42%2.16%3.18%5.14%8.94%,0.0%0.0%0.0%0.72%1.24%2.23%3.49%4.79%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.16%,0.0%0.0%0.0%0.0%0.0%1.23%4.65%43.12%,0.0%0.0%0.0%0.0%0.0%0.04%4.41%32.07%,0.0%0.01%0.27%1.71%2.01%2.69%4.66%14.66%,0.0%0.0%0.0%0.0%0.0%0.0%0.1%3.05%,0.0%0.0%0.0%0.0%0.0%0.0%0.12%2.28%,0.0%0.0%0.0%0.0%0.0%0.0%2.85%9.98%,2.31%3.79%7.04%8.09%12.38%17.9%27.99%56.26%
PA_H_3,0.0%0.16%0.31%0.62%0.62%1.34%1.83%1.86%3.04%3.58%8.82%11.95%,0.0%0.0%0.44%0.51%0.56%0.82%0.91%2.54%3.29%5.46%6.29%9.65%,0.0%0.0%0.0%0.0%0.11%0.22%0.25%0.53%0.68%1.14%1.81%1.83%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.07%10.7%21.7%26.57%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%14.38%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.56%3.16%4.37%38.5%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.23%0.36%1.42%2.1%,0.0%0.0%0.0%0.0%0.08%0.76%0.77%1.04%3.99%6.15%8.23%23.83%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.02%1.1%1.15%4.19%5.09%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.4%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%3.36%12.24%,0.53%2.52%6.41%7.23%12.07%19.71%20.0%23.84%27.92%38.22%44.36%64.91%
PA_H_4,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.13%0.34%1.35%4.32%,0.0%0.0%0.27%0.39%0.63%0.75%0.9%0.94%1.14%1.24%2.69%3.21%,0.0%0.0%0.03%0.11%0.22%0.26%0.33%0.44%0.46%0.52%0.7%1.33%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.46%15.5%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.1%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.81%1.61%5.36%,0.0%0.0%1.08%1.25%1.26%3.97%4.58%6.46%9.12%12.48%16.71%66.97%,0.0%0.0%0.0%0.0%0.0%0.08%0.1%0.24%0.49%2.99%6.4%10.55%,0.0%0.0%0.41%0.5%0.59%0.77%0.81%1.34%2.53%3.43%3.52%4.81%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.09%0.09%0.68%0.98%12.77%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%1.03%1.89%2.76%3.45%7.65%8.28%,2.51%5.34%6.48%10.58%11.54%16.45%20.26%20.7%24.16%25.9%38.71%67.99%
PA_H_1,0.0%0.0%0.0%,0.0%1.29%3.3%,0.0%0.0%0.0%,0.0%0.0%0.0%,0.0%0.0%0.0%,0.0%0.0%0.0%,0.0%0.0%0.0%,0.0%0.0%0.0%,0.0%0.0%0.59%,0.0%0.0%9.52%,0.0%0.0%0.0%,0.0%0.0%0.0%,0.0%0.0%0.0%,0.0%1.29%13.4%
PA_H_2,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.51%,0.0%0.29%1.41%1.93%2.34%2.66%3.6%8.45%,0.0%0.0%0.0%0.0%0.43%1.18%1.7%4.22%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.34%,0.0%0.0%0.0%0.0%0.0%0.0%0.84%99.92%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.25%,0.0%0.0%0.0%0.06%0.46%1.1%2.9%3.61%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,3.39%4.51%5.36%5.54%5.99%6.03%8.45%99.92%
PA_H_5,0.0%0.0%0.15%0.26%,0.0%0.03%0.45%0.47%,0.0%0.02%0.33%0.82%,0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.51%,0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%,0.0%0.01%2.44%4.5%,0.0%0.0%0.01%1.01%,0.0%0.02%0.3%0.47%,0.0%0.0%0.0%1.34%,0.0%0.0%0.0%0.0%,0.0%3.8%5.9%11.55%,0.09%7.41%10.85%16.05%
PA_H_6,0.05%0.06%0.06%0.08%0.13%0.33%0.47%0.72%0.96%,0.0%0.0%0.06%0.12%0.13%0.13%0.18%0.18%0.47%,0.0%0.14%0.17%0.32%0.45%0.57%0.81%0.99%1.29%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.04%,0.0%0.0%0.0%0.0%0.01%0.01%0.02%0.08%0.27%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.05%,0.0%0.0%0.0%0.0%0.1%0.14%0.25%0.27%0.53%,-0.01%0.0%0.07%0.81%2.59%3.52%3.64%4.69%7.99%,0.0%0.0%0.0%0.0%0.0%0.0%0.05%0.06%0.7%,0.0%0.19%0.46%0.49%0.65%1.48%1.53%1.59%4.05%,0.0%0.0%0.0%0.54%0.73%0.95%0.98%1.55%2.09%,0.0%0.0%0.0%0.05%0.05%0.08%1.05%4.49%5.67%,2.22%3.11%3.36%3.47%4.19%5.93%6.88%17.89%28.81%,4.41%7.1%10.33%11.58%11.61%12.36%14.91%22.44%44.54%
PA_I_6,0.0%0.0%0.0%0.04%0.56%0.97%1.1%,0.0%0.09%0.14%0.14%0.28%0.56%1.76%,0.0%0.1%0.15%0.22%0.23%1.04%3.63%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.05%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%1.37%,0.0%0.0%1.11%2.46%2.57%2.65%4.38%,0.0%0.0%0.01%0.05%0.05%0.12%6.57%,0.0%0.0%0.79%0.93%2.0%2.71%2.81%,0.0%0.0%0.0%0.0%0.0%0.0%1.05%,0.0%0.0%0.04%0.2%1.0%1.02%1.2%,0.98%2.9%6.56%7.4%8.96%13.57%16.15%,2.36%10.26%13.98%15.94%18.16%19.89%22.06%
PA_I_4,0.0%0.0%0.0%0.0%0.0%0.13%0.62%1.33%,0.0%0.0%0.28%0.39%0.42%0.63%1.05%1.27%,0.2%0.29%0.53%0.75%0.79%1.12%1.82%2.94%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%7.47%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.09%0.6%2.07%2.77%5.22%9.49%33.77%,0.0%0.0%0.0%0.0%0.03%0.11%0.17%0.25%,0.0%0.73%1.39%1.98%2.35%2.74%4.67%13.05%,0.0%0.0%0.0%0.0%0.0%0.0%0.5%0.98%,0.0%0.0%0.0%0.0%0.0%0.0%0.38%2.56%,1.6%5.06%5.99%6.28%6.79%9.48%13.23%18.64%,9.23%13.01%15.29%16.72%19.6%20.95%25.13%56.85%
PA_I_2,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.16%2.37%,0.0%0.0%0.0%0.0%0.0%0.0%0.64%0.75%1.2%1.38%1.43%1.74%1.87%1.91%2.32%2.39%2.7%3.26%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.21%2.02%2.27%2.52%2.55%3.42%4.35%5.3%8.06%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%18.89%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.23%48.45%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.16%2.39%9.35%25.17%112.37%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.02%0.37%1.05%1.62%,0.0%0.07%0.11%0.14%0.18%0.55%0.58%0.76%1.12%1.39%1.48%1.58%2.4%2.86%3.35%3.67%4.51%6.44%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.44%7.34%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.48%22.04%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.35%2.21%7.23%7.64%,0.0%1.12%1.12%1.52%2.01%2.12%7.01%8.8%9.87%10.25%13.25%17.95%22.14%25.5%27.38%34.48%57.01%116.29%
PA_I_1,0.0%809.26%,0.0%122.12%,5.68%2552.62%,0.0%1292.27%,0.0%0.0%,0.0%0.0%,0.0%0.0%,0.0%0.0%,0.0%0.49%,0.0%0.37%,0.0%0.0%,0.0%8981.5%,0.0%0.0%,6.54%13757.76%
PA_I_3,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.1%1.01%,0.0%0.05%0.66%1.04%1.26%1.72%2.42%3.39%5.9%,0.0%0.4%0.59%0.84%1.12%1.53%2.38%3.22%4.48%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%1.14%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.84%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%3.98%,0.0%0.0%0.23%1.41%1.9%2.22%3.71%7.62%10.91%,0.0%0.0%0.0%0.0%0.0%0.07%0.18%0.74%1.7%,0.3%0.92%1.53%2.4%3.28%3.88%4.78%5.98%7.98%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.38%2.11%,0.0%0.0%0.0%0.0%0.0%0.07%0.22%0.85%1.91%,0.0%0.0%2.49%3.45%5.21%6.22%8.1%8.98%14.81%,9.61%10.79%14.05%16.06%16.88%18.23%19.98%23.34%31.63%
PA_I_5,0.0%0.0%0.08%0.53%,0.0%0.0%0.24%0.33%,0.0%0.55%0.6%1.03%,0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%,0.0%0.0%0.0%1.77%,0.0%0.0%0.31%0.95%,0.0%0.02%0.22%1.44%,1.46%1.59%3.01%3.48%,0.0%0.0%0.0%1.13%,0.0%0.0%0.02%13.2%,2.85%5.02%13.55%13.83%,12.86%15.95%18.68%19.7%
PA_J_2,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%2.51%3.05%4.92%15.39%17.72%,0.0%0.0%0.52%0.76%1.01%1.22%1.56%1.74%2.11%2.29%2.31%2.88%35.79%,0.0%0.0%0.0%0.0%0.17%0.59%1.28%2.53%2.94%4.97%9.34%9.62%86.71%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%6.51%18.24%38.26%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.23%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.03%2.57%2.81%36.65%47.97%,0.0%0.0%0.0%0.0%0.0%0.0%0.02%0.16%0.84%2.4%2.64%6.35%12.39%,0.0%0.0%0.04%0.06%0.98%1.14%1.18%1.37%1.79%3.88%4.22%6.61%11.29%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.99%2.74%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%5.17%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.79%1.13%3.54%11.57%,2.37%3.77%5.05%5.94%12.5%14.7%17.56%18.52%28.25%44.03%56.72%116.0%125.07%
PA_J_3,0.0%0.0%0.0%0.0%0.06%0.53%2.95%7.04%,0.42%0.76%1.0%1.31%1.6%2.23%3.37%5.76%,0.0%0.66%0.86%1.17%1.51%2.22%3.59%9.99%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%13.8%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%20.33%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%5.63%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%10.68%,0.0%0.0%0.0%0.0%0.41%0.7%5.63%11.38%,0.0%0.0%0.0%0.0%0.21%0.39%0.7%3.4%,0.0%0.42%1.03%1.23%1.79%2.14%2.99%10.56%,0.0%0.0%0.0%0.0%0.0%0.06%0.36%4.76%,0.0%0.0%0.0%0.0%0.0%0.0%0.24%12.06%,0.0%0.0%0.95%3.36%4.24%6.12%9.4%21.2%,4.63%8.78%11.4%14.3%16.76%18.8%19.48%39.8%
PA_J_5,0.0%0.0%0.0%0.0%0.0%0.0%0.02%0.04%0.05%0.06%0.07%0.11%0.11%0.13%0.21%0.3%0.79%,0.0%0.0%0.0%0.0%0.0%0.0%0.14%0.17%0.29%0.3%0.42%0.56%0.56%0.57%0.62%0.84%0.86%,0.0%0.0%0.0%0.0%0.0%0.09%0.09%0.18%0.36%0.42%0.47%0.55%0.8%1.29%1.3%2.03%2.44%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.3%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.18%0.29%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.38%0.64%1.67%1.89%2.18%2.26%2.83%3.49%54.24%54.98%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.02%0.04%0.05%0.09%0.09%0.13%0.17%0.32%0.54%0.79%,0.0%0.0%0.09%0.11%0.14%0.44%1.13%1.44%1.87%2.78%3.08%3.17%3.25%3.56%4.43%4.49%7.34%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.03%0.2%0.61%0.71%0.93%0.96%1.0%1.4%1.71%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.3%0.31%0.74%2.57%6.82%,0.0%0.0%0.0%0.85%0.98%1.36%1.53%2.76%3.68%4.69%6.29%6.55%7.02%7.58%9.67%9.82%10.39%,0.0%0.94%1.65%1.79%2.56%5.54%6.61%10.72%14.54%14.68%16.32%17.17%18.2%19.47%19.84%60.71%62.85%
PA_J_4,0.0%0.0%0.0%0.0%0.0%0.0%0.09%0.3%4.66%,0.0%0.04%0.3%0.43%0.52%0.6%0.89%1.34%4.3%,0.0%0.0%0.16%0.47%0.55%0.88%1.24%1.67%3.06%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.12%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%,0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.0%0.04%,0.0%0.0%0.0%0.09%0.24%1.37%2.65%3.84%19.44%,0.0%0.0%0.0%0.03%0.08%0.12%0.33%0.74%8.88%,0.0%0.01%0.47%1.06%1.44%1.9%2.43%4.82%7.67%,0.0%0.0%0.0%0.0%0.0%0.0%0.39%0.56%1.08%,0.0%0.0%0.0%0.0%0.0%0.0%0.26%0.52%1.26%,0.91%1.99%3.87%5.3%6.02%8.05%9.27%12.57%16.97%,4.59%8.52%10.46%12.51%13.25%14.54%17.49%23.38%35.99%
